date,ticker,Gross Profit,Cost Of Revenue,Total Revenue
2022-12-31,00088K,5913467000000.0,56364928000000.0,62278395000000.0
2021-12-31,00088K,5704498000000.0,47131571000000.0,52836069000000.0
2020-12-31,00088K,4101487000000.0,46824964000000.0,50926451000000.0
2022-12-31,009830,2801375245080.0,10852572859820.0,13653948104900.0
2021-12-31,009830,2196180039790.0,8529012345030.0,10725192384820.0
2020-12-31,009830,1925892629250.0,7269115499110.0,9195008128360.0
2022-12-31,009835,2801375245080.0,10852572859820.0,13653948104900.0
2021-12-31,009835,2196180039790.0,8529012345030.0,10725192384820.0
2020-12-31,009835,1925892629250.0,7269115499110.0,9195008128360.0
2022-12-31,000885,5913467000000.0,56364928000000.0,62278395000000.0
2021-12-31,000885,5704498000000.0,47131571000000.0,52836069000000.0
2020-12-31,000885,4101487000000.0,46824964000000.0,50926451000000.0
2023-12-31,064350,464398450000.0,3122984003000.0,3587382453000.0
2022-12-31,064350,365431653000.0,2797911962000.0,3163343615000.0
2021-12-31,064350,252785166000.0,2619726786000.0,2872511952000.0
2020-12-31,064350,244501904000.0,2540824150000.0,2785326054000.0
2023-12-31,012330,6762174000000.0,52492187000000.0,59254361000000.0
2022-12-31,012330,5987154000000.0,45919139000000.0,51906293000000.0
2021-12-31,012330,5264538000000.0,36437646000000.0,41702184000000.0
2020-12-31,012330,4704238000000.0,31922266000000.0,36626504000000.0
2022-12-31,069960,3337448653000.0,1676674976000.0,5014123629000.0
2021-12-31,069960,2340278942000.0,1232154240000.0,3572433182000.0
2020-12-31,069960,1428196797000.0,844955068000.0,2273151865000.0
2022-12-31,307950,299790549300.0,2454717453690.0,2754508002990.0
2021-12-31,307950,229237918990.0,1841144193280.0,2070382112270.0
2020-12-31,307950,170370208680.0,1392222339830.0,1562592548510.0
2022-12-31,011210,587025000000.0,7620589000000.0,8207614000000.0
2021-12-31,011210,496995000000.0,7030744000000.0,7527739000000.0
2020-12-31,011210,350917000000.0,6241325000000.0,6592242000000.0
2022-12-31,005440,640769456000.0,3282408352000.0,3923177808000.0
2021-12-31,005440,584619708000.0,2901460713000.0,3486080421000.0
2020-12-31,005440,550709814000.0,2687779268000.0,3238489082000.0
2023-12-31,005380,33484396000000.0,129179183000000.0,162663579000000.0
2022-12-31,005380,28271900000000.0,113879569000000.0,142151469000000.0
2021-12-31,005380,21930495000000.0,95680131000000.0,117610626000000.0
2020-12-31,005380,18481670000000.0,85515931000000.0,103997601000000.0
2023-12-31,005387,33484396000000.0,129179183000000.0,162663579000000.0
2022-12-31,005387,28271900000000.0,113879569000000.0,142151469000000.0
2021-12-31,005387,21930495000000.0,95680131000000.0,117610626000000.0
2020-12-31,005387,18481670000000.0,85515931000000.0,103997601000000.0
2023-12-31,005389,33484396000000.0,129179183000000.0,162663579000000.0
2022-12-31,005389,28271900000000.0,113879569000000.0,142151469000000.0
2021-12-31,005389,21930495000000.0,95680131000000.0,117610626000000.0
2020-12-31,005389,18481670000000.0,85515931000000.0,103997601000000.0
2023-12-31,005385,33484396000000.0,129179183000000.0,162663579000000.0
2022-12-31,005385,28271900000000.0,113879569000000.0,142151469000000.0
2021-12-31,005385,21930495000000.0,95680131000000.0,117610626000000.0
2020-12-31,005385,18481670000000.0,85515931000000.0,103997601000000.0
2022-12-31,011760,158719048340.0,5968249702820.0,6126968751160.0
2021-12-31,011760,111115179870.0,3671382343160.0,3782497523030.0
2020-12-31,011760,102655159020.0,2778230586190.0,2880885745210.0
2022-12-31,111110,95513723240.0,384485852790.0,479999576030.0
2021-12-31,111110,66117649440.0,278749934090.0,344867583530.0
2020-12-31,111110,43656835910.0,248877916710.0,292534752620.0
2022-12-31,378850,97285171890.0,560642351610.0,657927523500.0
2021-12-31,378850,74879443170.0,430878249980.0,505757693150.0
2022-12-31,010690,174011914130.0,1516259501030.0,1690271415160.0
2021-12-31,010690,101546836280.0,1135045552110.0,1236592388390.0
2020-12-31,010690,57020637890.0,1028521343500.0,1085541981390.0
2023-12-31,016580,99160613210.0,131232965770.0,230393578980.0
2022-12-31,016580,98792994790.0,100141739600.0,198934734390.0
2021-12-31,016580,93492345040.0,84283355570.0,177775700610.0
2020-12-31,016580,86602112430.0,85103292540.0,171705404970.0
2022-12-31,032560,72461768120.0,260983895780.0,333445663900.0
2021-12-31,032560,67126706380.0,203855586900.0,270982293280.0
2020-12-31,032560,46493055080.0,192961440170.0,239454495250.0
2022-12-31,093370,165988432230.0,444575897030.0,610564329260.0
2021-12-31,093370,105638225540.0,275618549330.0,381256774870.0
2020-12-31,093370,43341976700.0,218257829640.0,261599806340.0
2022-12-31,081660,2029305410790.0,2192444715830.0,4221750126620.0
2021-12-31,081660,1880250011250.0,1913708628700.0,3793958639950.0
2020-12-31,081660,1544641398400.0,1584164454400.0,3128805852800.0
2022-12-31,005010,323826225040.0,707097241660.0,1030923466700.0
2021-12-31,005010,92574410400.0,523931111900.0,616505522300.0
2020-12-31,005010,43712430250.0,321900690370.0,365613120620.0
