date,ticker,Gross Profit,Cost Of Revenue,Total Revenue
2022-12-31,005680,4836018500.0,37204404080.0,42040422580.0
2023-12-31,023000,7194248220.0,82296797570.0,89491045790.0
2023-09-30,023000,9284473240.0,83561661200.0,92846134440.0
2023-06-30,023000,6887556980.0,82346157000.0,89233713980.0
2023-03-31,023000,5654069230.0,81833206480.0,87487275710.0
2022-12-31,023000,8698829880.0,86122039440.0,94820869320.0
2023-09-30,004380,10115221610.0,68409173380.0,78524394990.0
2023-06-30,004380,12848657620.0,72034589710.0,84883247330.0
2023-03-31,004380,11335925350.0,61546043490.0,72881968840.0
2023-09-30,002450,14405401520.0,31300944260.0,45706345780.0
2023-06-30,002450,11966899710.0,39362696320.0,51329596030.0
2023-03-31,002450,14935054070.0,76738887220.0,91673941290.0
2022-12-31,002450,9461772440.0,73168031280.0,82629803720.0
2023-09-30,004440,7337847280.0,39559013630.0,46896860910.0
2023-06-30,004440,9122455970.0,42077993760.0,51200449730.0
2023-03-31,004440,9574297800.0,45795980100.0,55370277900.0
2022-12-31,004440,864924470.0,62408033030.0,63272957500.0
2023-09-30,000520,17909077350.0,33721106730.0,51630184080.0
2023-06-30,000520,18714473860.0,29745776270.0,48460250130.0
2023-03-31,000520,17473281670.0,28266550670.0,45739832340.0
2022-12-31,000520,15850581790.0,27611713440.0,43462295230.0
2023-09-30,009770,3322462020.0,38818860460.0,42141322480.0
2023-06-30,009770,6006045170.0,41886096930.0,47892142100.0
2023-03-31,009770,5687469920.0,40840457150.0,46527927070.0
2022-12-31,009770,5312210150.0,43211243000.0,48523453150.0
2023-12-31,005500,31806796960.0,45389557210.0,77196354170.0
2023-09-30,005500,29398697270.0,42423743300.0,71822440570.0
2023-06-30,005500,27439887260.0,45640924850.0,73080812110.0
2023-03-31,005500,28035854300.0,41993072580.0,70028926880.0
2023-09-30,004690,120477517960.0,833511639030.0,953989156990.0
2023-06-30,004690,106014004270.0,939393207200.0,1045407211470.0
2023-03-31,004690,201624175400.0,1934024041530.0,2135648216930.0
2022-12-31,004690,41322980180.0,1859680876570.0,1901003856750.0
2023-12-31,010960,5091633050.0,100382273780.0,105473906830.0
2023-09-30,010960,7786918910.0,77632851570.0,85419770480.0
2023-06-30,010960,8752347870.0,87156613520.0,95908961390.0
2023-03-31,010960,5509377400.0,69605125320.0,75114502720.0
2022-12-31,010960,1848393600.0,87403833290.0,89252226890.0
2023-09-30,004450,5718457960.0,33985830310.0,39704288270.0
2023-06-30,004450,7855549740.0,35027124140.0,42882673880.0
2023-03-31,004450,5793305230.0,33015109720.0,38808414950.0
2022-12-31,004450,5155002760.0,32897863540.0,38052866300.0
2023-12-31,009470,6673900820.0,38650011630.0,45323912450.0
2023-09-30,009470,7068899470.0,39721076870.0,46789976340.0
2023-06-30,009470,9331773890.0,46658128720.0,55989902610.0
2023-03-31,009470,9352189670.0,44994957470.0,54347147140.0
2022-12-31,009470,5848144700.0,44158986090.0,50007130790.0
2023-12-31,011230,215211660.0,12803311850.0,13018523510.0
2023-09-30,011230,-60107210.0,8263959420.0,8203852210.0
2023-06-30,011230,851746690.0,9532165300.0,10383911990.0
2023-03-31,011230,877564160.0,9423147750.0,10300711910.0
2022-12-31,011230,955548580.0,11201074260.0,12156622840.0
2023-12-31,001820,8283730390.0,55085937890.0,63369668280.0
2023-09-30,001820,15509406380.0,59201432810.0,74710839190.0
2023-06-30,001820,15725636420.0,61691590410.0,77417226830.0
2023-03-31,001820,12662754830.0,52608055880.0,65270810710.0
2022-12-31,001820,13392904210.0,54279474410.0,67672378620.0
2023-09-30,000390,34320571850.0,120509451030.0,154830022880.0
2023-06-30,000390,38427537890.0,136952451130.0,175379989020.0
2023-03-31,000390,28053288620.0,111612648320.0,139665936940.0
2022-12-31,000390,28762604130.0,133155772050.0,161918376180.0
2023-09-30,041650,30288497440.0,119776736550.0,150065233990.0
2023-06-30,041650,26417171950.0,111089032750.0,137506204700.0
2023-03-31,041650,24657373890.0,109079545960.0,133736919850.0
2022-12-31,041650,26322751530.0,102485133220.0,128807884750.0
2023-09-30,075180,2515501190.0,33588779010.0,36104280200.0
2023-06-30,075180,3456579350.0,33834069900.0,37290649250.0
2023-03-31,075180,-1214308810.0,31066224650.0,29851915840.0
2022-12-31,075180,4289845980.0,33339198010.0,37629043990.0
2023-12-31,007540,30720435700.0,64591521030.0,95311956730.0
2023-09-30,007540,35713119220.0,68729953610.0,104443072830.0
2023-06-30,007540,29738227250.0,62571019300.0,92309246550.0
2023-03-31,007540,32955983670.0,58906237180.0,91862220850.0
2022-12-31,007540,29902740090.0,63594038330.0,93496778420.0
2023-12-31,248170,30328367800.0,64922158720.0,95250526520.0
2023-09-30,248170,35366366380.0,69011428910.0,104377795290.0
2023-06-30,248170,29392465340.0,62831767430.0,92224232770.0
2023-03-31,248170,32357860080.0,59215626080.0,91573486160.0
2022-12-31,248170,29515185880.0,63859253030.0,93374438910.0
2023-09-30,007860,168307280710.0,861325142120.0,1029632422830.0
2023-06-30,007860,145452967970.0,876060425230.0,1021513393200.0
2023-03-31,007860,147386499190.0,749335213030.0,896721712220.0
2022-12-31,007860,149589901720.0,836699604470.0,986289506190.0
2023-09-30,200880,144986376970.0,774581340950.0,919567717920.0
2023-06-30,200880,121093214220.0,779794495380.0,900887709600.0
2023-03-31,200880,126197141040.0,654072251390.0,780269392430.0
2022-12-31,200880,136203476420.0,710523279860.0,846726756280.0
2023-12-31,017390,51519923390.0,506382786460.0,557902709850.0
2023-09-30,017390,31803976510.0,152646228440.0,184450204950.0
2023-06-30,017390,49785585390.0,174193915100.0,223979500490.0
2023-03-31,017390,66162488630.0,684928285760.0,751090774390.0
2022-12-31,017390,46639544150.0,592210997980.0,638850542130.0
2023-09-30,004410,3521464930.0,13182589190.0,16704054120.0
2023-06-30,004410,3191484000.0,13033502000.0,16224986000.0
2023-03-31,004410,3121534790.0,12237720310.0,15359255100.0
2022-12-31,004410,4506072890.0,13117195350.0,17623268240.0
2023-09-30,004415,3521464930.0,13182589190.0,16704054120.0
2023-06-30,004415,3191484000.0,13033502000.0,16224986000.0
2023-03-31,004415,3121534790.0,12237720310.0,15359255100.0
2022-12-31,004415,4506072890.0,13117195350.0,17623268240.0
2023-09-30,021050,2356520420.0,52287278910.0,54643799330.0
2023-06-30,021050,1260399790.0,56899242650.0,58159642440.0
2023-03-31,021050,2166674500.0,58121228680.0,60287903180.0
2022-12-31,021050,5267037860.0,54157521360.0,59424559220.0
2023-09-30,008490,24232399560.0,128073395890.0,152305795450.0
2023-06-30,008490,30765542050.0,123005176770.0,153770718820.0
2023-03-31,008490,27386418010.0,127898744360.0,155285162370.0
2022-12-31,008490,27734616010.0,103828907170.0,131563523180.0
2023-09-30,007610,321088240.0,24512891360.0,24833979600.0
2023-06-30,007610,-499150630.0,13917812470.0,13418661840.0
2023-03-31,007610,-764367900.0,8695399910.0,7931032010.0
2022-12-31,007610,9952583270.0,7486635080.0,17439218350.0
2023-09-30,136490,78077046410.0,397082800200.0,475159846610.0
2023-06-30,136490,80604141950.0,402949231070.0,483553373020.0
2023-03-31,136490,71825244910.0,407953183320.0,479778428230.0
2022-12-31,136490,56838843580.0,280513680800.0,337352524380.0
2023-09-30,014910,1425555720.0,7068154470.0,8493710190.0
2023-06-30,014910,1832166650.0,10639743530.0,12471910180.0
2023-03-31,014910,1467096070.0,9948991690.0,11416087760.0
2022-12-31,014910,1650769440.0,10498274290.0,12149043730.0
2023-09-30,014915,1425555720.0,7068154470.0,8493710190.0
2023-06-30,014915,1832166650.0,10639743530.0,12471910180.0
2023-03-31,014915,1467096070.0,9948991690.0,11416087760.0
2022-12-31,014915,1650769440.0,10498274290.0,12149043730.0
2023-12-31,003080,367089220.0,2804359860.0,3171449080.0
2023-09-30,003080,1054578850.0,5550434590.0,6605013440.0
2023-06-30,003080,2402495370.0,8527568170.0,10930063540.0
2023-03-31,003080,13713690360.0,28192223450.0,41905913810.0
2022-12-31,003080,-126851280.0,4077918930.0,3951067650.0
2023-12-31,004980,71556368940.0,240503069210.0,312059438150.0
2023-09-30,004980,42543115270.0,216228211340.0,258771326610.0
2023-06-30,004980,68608566400.0,238158065790.0,306766632190.0
2023-03-31,004980,29517269080.0,206167518490.0,235684787570.0
2022-12-31,004980,22091686400.0,254313983570.0,276405669970.0
2023-12-31,004985,71556368940.0,240503069210.0,312059438150.0
2023-09-30,004985,42543115270.0,216228211340.0,258771326610.0
2023-06-30,004985,68608566400.0,238158065790.0,306766632190.0
2023-03-31,004985,29517269080.0,206167518490.0,235684787570.0
2022-12-31,004985,22091686400.0,254313983570.0,276405669970.0
2023-09-30,011300,290465200.0,13899300380.0,14189765580.0
2023-06-30,011300,3482269710.0,12674473020.0,16156742730.0
2023-03-31,011300,5119891380.0,12780551300.0,17900442680.0
2022-12-31,011300,3066985440.0,14477308430.0,17544293870.0
2023-09-30,000180,3424459860.0,33640267690.0,37064727550.0
2023-06-30,000180,2953315780.0,39742171110.0,42695486890.0
2023-03-31,000180,934799600.0,44455586070.0,45390385670.0
2022-12-31,000180,2265793770.0,54529859430.0,56795653200.0
2023-09-30,002420,689164370.0,6686755740.0,7375920110.0
2023-06-30,002420,582000890.0,6374372110.0,6956373000.0
2023-03-31,002420,547811370.0,6977300120.0,7525111490.0
2022-12-31,002420,648821340.0,8616492480.0,9265313820.0
2023-12-31,004360,22836295520.0,267576558390.0,290412853910.0
2023-09-30,004360,28744753180.0,274189366600.0,302934119780.0
2023-06-30,004360,35835771140.0,253605912530.0,289441683670.0
2023-03-31,004360,28407865060.0,230753525000.0,259161390060.0
2022-12-31,004360,25232577360.0,255294899050.0,280527476410.0
2023-12-31,004365,22836295520.0,267576558390.0,290412853910.0
2023-09-30,004365,28744753180.0,274189366600.0,302934119780.0
2023-06-30,004365,35835771140.0,253605912530.0,289441683670.0
2023-03-31,004365,28407865060.0,230753525000.0,259161390060.0
2022-12-31,004365,25232577360.0,255294899050.0,280527476410.0
2023-12-31,004490,89544406220.0,411413911250.0,500958317470.0
2023-09-30,004490,64155004950.0,344967316220.0,409122321170.0
2023-06-30,004490,63787814390.0,333032893470.0,396820707860.0
2023-03-31,004490,46764032110.0,331149967140.0,377913999250.0
2022-12-31,004490,61445642850.0,340959622530.0,402405265380.0
2023-12-31,001430,59933060740.0,827997750760.0,887930811500.0
2023-09-30,001430,92248636490.0,868145939450.0,960394575940.0
2023-06-30,001430,133367977270.0,974536568610.0,1107904545880.0
2023-03-31,001430,120497343180.0,1006753899410.0,1127251242590.0
2022-12-31,001430,55206577860.0,1025050526260.0,1080257104120.0
2023-12-31,306200,63757410800.0,373644765390.0,437402176190.0
2023-09-30,306200,62728266580.0,360649937940.0,423378204520.0
2023-06-30,306200,90978920110.0,418937096760.0,509916016870.0
2023-03-31,306200,99971950740.0,390236621590.0,490208572330.0
2022-12-31,306200,94285062630.0,331002746070.0,425287808700.0
2023-09-30,003030,178625523090.0,763377944230.0,942003467320.0
2023-06-30,003030,249582622980.0,765880688720.0,1015463311700.0
2023-03-31,003030,269305497250.0,771974529280.0,1041280026530.0
2022-12-31,003030,229416892680.0,769638494750.0,999055387430.0
2023-12-31,019440,10186863580.0,234049500810.0,244236364390.0
2023-09-30,019440,15251718340.0,241626254510.0,256877972850.0
2023-06-30,019440,16867048600.0,245538333300.0,262405381900.0
2023-03-31,019440,13745172590.0,252031004380.0,265776176970.0
2022-12-31,019440,16307403630.0,259205425750.0,275512829380.0
2023-12-31,058650,57247173160.0,1352802637780.0,1410049810940.0
2023-09-30,058650,103511834300.0,1417073973970.0,1520585808270.0
2023-06-30,058650,146757814990.0,1547127596950.0,1693885411940.0
2023-03-31,058650,134651481290.0,1660031090570.0,1794682571860.0
2022-12-31,058650,67847407840.0,1614885708790.0,1682733116630.0
2023-09-30,013000,1202477430.0,8697373320.0,9899850750.0
2023-06-30,013000,1154811980.0,8495567970.0,9650379950.0
2023-03-31,013000,1111237010.0,6366027780.0,7477264790.0
2022-12-31,013000,938455490.0,5497396800.0,6435852290.0
2023-09-30,091090,2369962980.0,36181912820.0,38551875800.0
2023-06-30,091090,2918082600.0,46400840940.0,49318923540.0
2023-03-31,091090,473165250.0,37580320190.0,38053485440.0
2022-12-31,091090,6612695670.0,32314761340.0,38927457010.0
2023-12-31,021820,9424662610.0,33426696760.0,42851359370.0
2023-09-30,021820,10659424580.0,26268920550.0,36928345130.0
2023-06-30,021820,9388476960.0,36820371870.0,46208848830.0
2023-03-31,021820,7411243000.0,29517488140.0,36928731140.0
2022-12-31,021820,4727921670.0,33919758350.0,38647680020.0
2023-12-31,067830,18924236160.0,13150890440.0,32075126600.0
2023-09-30,067830,15447800960.0,14295332140.0,29743133100.0
2023-06-30,067830,18251900010.0,13308029290.0,31559929300.0
2023-03-31,067830,16767564390.0,13641109900.0,30408674290.0
2022-12-31,067830,18644771100.0,12562088010.0,31206859110.0
2023-09-30,033530,38590277190.0,391765992040.0,430356269230.0
2023-06-30,033530,41392354310.0,423431227580.0,464823581890.0
2023-03-31,033530,43870388590.0,437586215920.0,481456604510.0
2022-12-31,033530,43220277810.0,446702293000.0,489922570810.0
2023-09-30,075580,-347915510.0,82334880790.0,81986965280.0
2023-06-30,075580,26681418840.0,93810069180.0,120491488020.0
2023-03-31,075580,-1211277530.0,72913553440.0,71702275910.0
2022-12-31,075580,19973818220.0,81216711170.0,101190529390.0
2023-09-30,068270,370349256960.0,301942329760.0,672291586720.0
2023-06-30,068270,276170233330.0,247808197160.0,523978430490.0
2023-03-31,068270,264177091840.0,333386911750.0,597564003590.0
2022-12-31,068270,199966136800.0,310672375890.0,510638512690.0
2023-09-30,336370,2334003230.0,108864922590.0,111198925820.0
2023-06-30,336370,-3580756810.0,104750969480.0,101170212670.0
2023-03-31,336370,4685117390.0,108087177810.0,112772295200.0
2022-12-31,336370,3799661870.0,105315306010.0,109114967880.0
2023-09-30,33637K,2334003230.0,108864922590.0,111198925820.0
2023-06-30,33637K,-3580756810.0,104750969480.0,101170212670.0
2023-03-31,33637K,4685117390.0,108087177810.0,112772295200.0
2022-12-31,33637K,3799661870.0,105315306010.0,109114967880.0
2023-09-30,33637L,2334003230.0,108864922590.0,111198925820.0
2023-06-30,33637L,-3580756810.0,104750969480.0,101170212670.0
2023-03-31,33637L,4685117390.0,108087177810.0,112772295200.0
2022-12-31,33637L,3799661870.0,105315306010.0,109114967880.0
2023-09-30,248070,91726661280.0,437375857940.0,529102519220.0
2023-06-30,248070,80139058350.0,443343352480.0,523482410830.0
2023-03-31,248070,80770056430.0,498821470510.0,579591526940.0
2022-12-31,248070,52213870720.0,364820828780.0,417034699500.0
2023-12-31,004430,28472000000.0,217237000000.0,245709000000.0
2023-09-30,004430,36351000000.0,211516000000.0,247867000000.0
2023-06-30,004430,44050000000.0,225182000000.0,269232000000.0
2023-03-31,004430,41076000000.0,226091000000.0,267167000000.0
2022-12-31,004430,50887000000.0,246723000000.0,297610000000.0
2023-09-30,126720,15524469470.0,55892940920.0,71417410390.0
2023-06-30,126720,17859118700.0,73489754590.0,91348873290.0
2023-03-31,126720,20869269560.0,57605600000.0,78474869560.0
2022-12-31,126720,20852722550.0,64331203500.0,85183926050.0
2023-09-30,017550,11137159210.0,36563137330.0,47700296540.0
2023-06-30,017550,14718193080.0,44705566660.0,59423759740.0
2023-03-31,017550,15797802580.0,54678628510.0,70476431090.0
2022-12-31,017550,17375966500.0,53920678890.0,71296645390.0
2023-09-30,053210,251036007480.0,9459988000.0,260495995480.0
2023-06-30,053210,255946602840.0,5337872000.0,261284474840.0
2023-03-31,053210,248909332020.0,5878588000.0,254787920020.0
2022-12-31,053210,256005262040.0,15133214000.0,271138476040.0
2023-09-30,204210,1881466460.0,,1881466460.0
2023-06-30,204210,3162819210.0,,3162819210.0
2023-03-31,204210,1326695740.0,852434000.0,2179129740.0
2023-09-30,026890,17207583420.0,740920450.0,17948503870.0
2023-06-30,026890,15228603920.0,585510600.0,15814114520.0
2023-03-31,026890,12719025410.0,616446610.0,13335472020.0
2022-12-31,026890,6003744740.0,4753644210.0,10757388950.0
2023-09-30,134790,10840160440.0,36221564910.0,47061725350.0
2023-06-30,134790,9414763760.0,35337518740.0,44752282500.0
2023-03-31,134790,12044634640.0,48518015710.0,60562650350.0
2022-12-31,134790,10179415480.0,45394417600.0,55573833080.0
2023-09-30,016590,31077167660.0,128128417370.0,159205585030.0
2023-06-30,016590,37067925050.0,125160138530.0,162228063580.0
2023-03-31,016590,32755803940.0,125947930710.0,158703734650.0
2022-12-31,016590,24209774730.0,149872281040.0,174082055770.0
2023-12-31,029530,20966720830.0,70905218070.0,91871938900.0
2023-09-30,029530,23207557080.0,75451584200.0,98659141280.0
2023-06-30,029530,23041994550.0,76713104910.0,99755099460.0
2023-03-31,029530,27779386530.0,77757549080.0,105536935610.0
2022-12-31,029530,17229897870.0,84114250130.0,101344148000.0
2023-12-31,004970,25517359240.0,101006386040.0,126523745280.0
2023-09-30,004970,24209507470.0,94633070100.0,118842577570.0
2023-06-30,004970,23014329800.0,88805165920.0,111819495720.0
2023-03-31,004970,13673232910.0,63326704050.0,76999936960.0
2022-12-31,004970,15703616930.0,102265180620.0,117968797550.0
2023-12-31,011930,17207688180.0,151534188630.0,168741876810.0
2023-09-30,011930,13394497040.0,116073281060.0,129467778100.0
2023-06-30,011930,18336522510.0,138650871890.0,156987394400.0
2023-03-31,011930,17425535930.0,103897067130.0,121322603060.0
2022-12-31,011930,16139224040.0,178348847870.0,194488071910.0
2023-12-31,005390,238801363470.0,236349310890.0,475150674360.0
2023-09-30,005390,131222066960.0,188742310200.0,319964377160.0
2023-06-30,005390,204554717520.0,196286595110.0,400841312630.0
2023-03-31,005390,136022755130.0,173917254570.0,309940009700.0
2022-12-31,005390,224249488580.0,252510591550.0,476760080130.0
2023-12-31,004170,1021937086020.0,698344687210.0,1720281773230.0
2023-09-30,004170,889928905290.0,607558734830.0,1497487640120.0
2023-06-30,004170,964845365820.0,611055276910.0,1575900642730.0
2023-03-31,004170,978275714480.0,585142771570.0,1563418486050.0
2022-12-31,004170,1451574299250.0,762473277330.0,2214047576580.0
2023-12-31,035510,25410646690.0,135138218780.0,160548865470.0
2023-09-30,035510,20565213660.0,127386611300.0,147951824960.0
2023-06-30,035510,23590724830.0,134741794630.0,158332519460.0
2023-03-31,035510,20373988970.0,131715737150.0,152089726120.0
2022-12-31,035510,21382106560.0,149446871180.0,170828977740.0
2023-09-30,034300,-1303929660.0,322106819800.0,320802890140.0
2023-06-30,034300,2950805870.0,484052821730.0,487003627600.0
2023-03-31,034300,7270275780.0,344976792610.0,352247068390.0
2022-12-31,034300,-166906360.0,437617016500.0,437450110140.0
2023-09-30,031430,186354005870.0,129462932880.0,315816938750.0
2023-06-30,031430,209117423740.0,124688021290.0,333805445030.0
2023-03-31,031430,196119829760.0,116082249650.0,312202079410.0
2022-12-31,031430,260403118390.0,169865170220.0,430268288610.0
2023-12-31,031440,59805259930.0,316813711760.0,376618971690.0
2023-09-30,031440,64419537750.0,328593846190.0,393013383940.0
2023-06-30,031440,58844854680.0,311153813220.0,369998667900.0
2023-03-31,031440,51425725760.0,297863921760.0,349289647520.0
2022-12-31,031440,50472259250.0,309970642150.0,360442901400.0
2023-09-30,006880,6180169200.0,31646468400.0,37826637600.0
2023-06-30,006880,6482062740.0,50795110290.0,57277173030.0
2023-03-31,006880,4820912470.0,27822885820.0,32643798290.0
2022-12-31,006880,8460051790.0,56402803610.0,64862855400.0
2023-12-31,005800,21017703130.0,17122323850.0,38140026980.0
2023-09-30,005800,32628947790.0,22215875970.0,54844823760.0
2023-06-30,005800,35548656990.0,27438728740.0,62987385730.0
2023-03-31,005800,27670012340.0,19132919950.0,46802932290.0
2022-12-31,005800,21508779840.0,16321136780.0,37829916620.0
2023-09-30,009270,54433100730.0,178498252830.0,232931353560.0
2023-06-30,009270,56932656760.0,160364358660.0,217297015420.0
2023-03-31,009270,55665762480.0,140248115850.0,195913878330.0
2022-12-31,009270,56231535560.0,173814945090.0,230046480650.0
2023-09-30,002700,11073820550.0,33174212590.0,44248033140.0
2023-06-30,002700,14469217060.0,46418478320.0,60887695380.0
2023-03-31,002700,5970248870.0,22117767380.0,28088016250.0
2022-12-31,002700,6282846200.0,42826006670.0,49108852870.0
2023-09-30,002870,-998116840.0,26433000480.0,25434883640.0
2023-06-30,002870,-1080998890.0,29795048740.0,28714049850.0
2023-03-31,002870,1298026010.0,26000591900.0,27298617910.0
2022-12-31,002870,462992800.0,4182655700.0,4645648500.0
2023-09-30,019170,19605649470.0,29528714640.0,49134364110.0
2023-06-30,019170,21901012440.0,31216030830.0,53117043270.0
2023-03-31,019170,19148803840.0,29219527620.0,48368331460.0
2022-12-31,019170,22352962020.0,36439343890.0,58792305910.0
2023-09-30,019175,19605649470.0,29528714640.0,49134364110.0
2023-06-30,019175,21901012440.0,31216030830.0,53117043270.0
2023-03-31,019175,19148803840.0,29219527620.0,48368331460.0
2022-12-31,019175,22352962020.0,36439343890.0,58792305910.0
2023-09-30,404990,7724695320.0,7724695320.0
2023-03-31,404990,7428619190.0,7428619190.0
2023-06-30,293940,27197846160.0,27197846160.0
2022-12-31,293940,25970154770.0,25970154770.0
2023-12-31,004080,9856095790.0,18914391740.0,28770487530.0
2023-09-30,004080,8853138770.0,18588945400.0,27442084170.0
2023-06-30,004080,8844439500.0,18717302110.0,27561741610.0
2023-03-31,004080,8482407940.0,20186059220.0,28668467160.0
2022-12-31,004080,9086759530.0,21454580500.0,30541340030.0
2023-09-30,102280,6998318870.0,15190512840.0,22188831710.0
2023-06-30,102280,7387584230.0,15685830230.0,23073414460.0
2023-03-31,102280,7656974000.0,18727005210.0,26383979210.0
2022-12-31,102280,6924034910.0,19244727110.0,26168762020.0
2023-09-30,003410,87793335200.0,332631865010.0,420425200210.0
2023-06-30,003410,99243941850.0,456427679890.0,555671621740.0
2023-03-31,003410,54931553760.0,436497376510.0,491428930270.0
2022-12-31,003410,177361975780.0,450381626370.0,627743602150.0
2023-09-30,004770,1294151980.0,1873120350.0,3167272330.0
2023-06-30,004770,918971540.0,2244548660.0,3163520200.0
2023-03-31,004770,1369075070.0,2521261280.0,3890336350.0
2022-12-31,004770,1052910760.0,2589119130.0,3642029890.0
2023-09-30,403550,112718089500.0,112718089500.0
2023-06-30,403550,103863066740.0,103863066740.0
2023-03-31,403550,85716064150.0,85716064150.0
2022-12-31,403550,121371242660.0,121371242660.0
2023-12-31,004920,4239998670.0,12976135890.0,17216134560.0
2023-09-30,004920,4310986640.0,7627532540.0,11938519180.0
2023-06-30,004920,3622669760.0,8920526290.0,12543196050.0
2023-03-31,004920,5060317590.0,10292719740.0,15353037330.0
2022-12-31,004920,7585695820.0,13164717770.0,20750413590.0
2023-09-30,112610,66004646300.0,314499280440.0,380503926740.0
2023-06-30,112610,63937470430.0,351582854460.0,415520324890.0
2023-03-31,112610,49327581510.0,301143111030.0,350470692540.0
2022-12-31,112610,23536024430.0,390605208600.0,414141233030.0
2023-09-30,308170,7751879580.0,97821497280.0,105573376860.0
2023-06-30,308170,9131163210.0,107297146690.0,116428309900.0
2023-03-31,308170,6626420270.0,102163815930.0,108790236200.0
2022-12-31,308170,9251527390.0,109283683270.0,118535210660.0
2023-09-30,008700,11923149000.0,92720966000.0,104644115000.0
2023-06-30,008700,7942909000.0,65853392000.0,73796301000.0
2023-03-31,008700,7585382000.0,77127391000.0,84712773000.0
2022-12-31,008700,11748169000.0,104578208000.0,116326377000.0
2023-09-30,002790,691579002240.0,271769463470.0,963348465710.0
2023-06-30,002790,731206089360.0,299632994460.0,1030839083820.0
2023-03-31,002790,701643426620.0,307506489540.0,1009149916160.0
2022-12-31,002790,842524327640.0,341414178300.0,1183938505940.0
2023-09-30,002795,691579002240.0,271769463470.0,963348465710.0
2023-06-30,002795,731206089360.0,299632994460.0,1030839083820.0
2023-03-31,002795,701643426620.0,307506489540.0,1009149916160.0
2022-12-31,002795,842524327640.0,341414178300.0,1183938505940.0
2023-09-30,090430,613847331840.0,274985150820.0,888832482660.0
2023-06-30,090430,644036092480.0,301348280110.0,945384372590.0
2023-03-31,090430,613927659030.0,299769958920.0,913697617950.0
2022-12-31,090430,749264348980.0,338504412530.0,1087768761510.0
2023-09-30,090435,613847331840.0,274985150820.0,888832482660.0
2023-06-30,090435,644036092480.0,301348280110.0,945384372590.0
2023-03-31,090435,613927659030.0,299769958920.0,913697617950.0
2022-12-31,090435,749264348980.0,338504412530.0,1087768761510.0
2023-12-31,002030,115769149830.0,427372445700.0,543141595530.0
2023-09-30,002030,122729128050.0,393912511890.0,516641639940.0
2023-06-30,002030,131317150530.0,432904719640.0,564221870170.0
2023-03-31,002030,91860595060.0,400021622460.0,491882217520.0
2022-12-31,002030,121571434620.0,432155231910.0,553726666530.0
2023-12-31,183190,71840976220.0,242222521890.0,314063498110.0
2023-09-30,183190,74831980780.0,213600205570.0,288432186350.0
2023-06-30,183190,78734767150.0,253701423410.0,332436190560.0
2023-03-31,183190,45209835060.0,220313199420.0,265523034480.0
2022-12-31,183190,70925698110.0,224284784230.0,295210482340.0
2023-12-31,002310,42955193030.0,185997604630.0,228952797660.0
2023-09-30,002310,47054244810.0,178865941310.0,225920186120.0
2023-06-30,002310,53439924200.0,176039007570.0,229478931770.0
2023-03-31,002310,45730900400.0,178251586510.0,223982486910.0
2022-12-31,002310,50160098330.0,206176882450.0,256336980780.0
2023-09-30,012170,796853880.0,2897768500.0,3694622380.0
2023-06-30,012170,18818380.0,1650247410.0,1669065790.0
2023-03-31,012170,480028890.0,1304130290.0,1784159180.0
2022-12-31,012170,728101960.0,8401218640.0,9129320600.0
2023-09-30,267850,3662109540.0,38940295240.0,42602404780.0
2023-06-30,267850,4371829800.0,42415286330.0,46787116130.0
2023-03-31,267850,4728308890.0,41530104910.0,46258413800.0
2022-12-31,267850,7356904770.0,37436303720.0,44793208490.0
2023-09-30,020560,355767531930.0,1646123687990.0,2001891219920.0
2023-06-30,020560,302620858270.0,1522956579980.0,1825577438250.0
2023-03-31,020560,307037930860.0,1440379048880.0,1747416979740.0
2022-12-31,020560,237493817480.0,1495676582900.0,1733170400380.0
2023-09-30,122900,36579191720.0,773441857340.0,810021049060.0
2023-06-30,122900,38953815480.0,803705471340.0,842659286820.0
2023-03-31,122900,37682338670.0,810094160110.0,847776498780.0
2022-12-31,122900,42010290070.0,918425376750.0,960435666820.0
2023-09-30,010780,116077084930.0,325478281340.0,441555366270.0
2023-06-30,010780,135769540850.0,418531382800.0,554300923650.0
2023-03-31,010780,124448244450.0,418148115610.0,542596360060.0
2022-12-31,010780,106967156100.0,415867979270.0,522835135370.0
2023-09-30,139990,16201964330.0,261223314710.0,277425279040.0
2023-06-30,139990,18237213500.0,223284779580.0,241521993080.0
2023-03-31,139990,5634250160.0,185061470880.0,190695721040.0
2022-12-31,139990,-6626815700.0,220704963910.0,214078148210.0
2023-09-30,001780,25089362480.0,123848646920.0,148938009400.0
2023-06-30,001780,22243107660.0,120498447080.0,142741554740.0
2023-03-31,001780,26888889950.0,121100268380.0,147989158330.0
2022-12-31,001780,21211331830.0,153621122010.0,174832453840.0
2023-12-31,018250,83040335410.0,92717199920.0,175757535330.0
2023-09-30,018250,80952004900.0,92951922350.0,173903927250.0
2023-06-30,018250,77659768880.0,84480767360.0,162140536240.0
2023-03-31,018250,73075360730.0,83989591570.0,157064952300.0
2022-12-31,018250,75980690090.0,91088697540.0,167069387630.0
2023-09-30,161000,45544289860.0,414702789330.0,460247079190.0
2023-06-30,161000,50476866530.0,417346286650.0,467823153180.0
2023-03-31,161000,43056879220.0,400722550260.0,443779429480.0
2022-12-31,161000,36337057480.0,425842954200.0,462180011680.0
2023-09-30,011090,3326438420.0,50338034240.0,53664472660.0
